"artist","track","stream"
"Mario","Just a Friend 2002 - Radio Edit","61706696"
"Mario","I Choose You","36820435"
"Mario","Get Back (feat. Chris Brown)","21889834"
"Marisa Monte","Ainda Bem","53699057"
"Marisa Monte","Depois","48933208"
"Marisa Monte","Amor I Love You / Citação: Trecho da Obra Intitulada ""Primo Basilio"" De Eça de Queiroz Declamado por Arnaldo Antunes","40228702"
"Marisa Monte","Vilarejo","40104282"
"Marisa Monte","Beija Eu","33644162"
"Marisela","La Pareja Ideal","95252036"
"Marisela","Tu Dama de Hierro","59069430"
"Marisela","Sin Él","57969417"
"Marisela","Sola Con Mi Soledad","44521032"
"Marisela","Enamorada y Herida","35117233"
"Mark Morrison","Return of the Mack","293088909"
"Mark Morrison","Provide (feat. Chris Brown & Mark Morrison)","56679118"
"Mark Morrison","Cooped Up / Return Of The Mack","26687627"
"Mark Morrison","Return of the Mack - C&J X-Tended Radio Edit","15737652"
"Mark Morrison","I'm On 2.0","8457613"
"Mark Ronson","Uptown Funk (feat. Bruno Mars)","1653819736"
"Mark Ronson","Nothing Breaks Like a Heart (feat. Miley Cyrus)","713211866"
"Mark Ronson","Electricity (with Dua Lipa)","559384950"
"Mark Ronson","Valerie (feat. Amy Winehouse) - Version Revisited","280473184"
"Mark Ronson","Find U Again (feat. Camila Cabello)","223322925"
"Maroon 5","Memories","1651772677"
"Maroon 5","Sugar","1502780803"
"Maroon 5","Payphone","1302191678"
"Maroon 5","Maps","1151909237"
"Maroon 5","She Will Be Loved - Radio Mix","1119814516"
"Marracash","CRUDELIA - I nervi","107781390"
"Marracash","∞ LOVE (feat. Guè)","75480525"
"Marracash","CRAZY LOVE","51947500"
"Marracash","NEMESI (feat. BLANCO)","47049280"
"Marracash","Niente Canzoni D'Amore - Inedito","38902571"
"Marshmello","Happier","1798354650"
"Marshmello","Silence","1322057199"
"Marshmello","FRIENDS","1274551265"
"Marshmello","Wolves","1186630029"
"Marshmello","Come & Go (with Marshmello)","799612299"
"Marta Sánchez","Colgando en tus manos (con Marta Sánchez)","383896148"
"Marta Sánchez","Ay Haiti!","61921081"
"Marta Sánchez","Desesperada","57230514"
"Marta Sánchez","Te sigo pensando","30621341"
"Marta Sánchez","Vivo Por Ella (Vivo Per Lei)","17155580"
"Martin Garrix","In the Name of Love","1218983885"
"Martin Garrix","Scared to Be Lonely","1096655941"
"Martin Garrix","There for You","571078074"
"Martin Garrix","Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","569454156"
"Martin Garrix","Ocean (feat. Khalid)","488249995"
"Martin Solveig","Intoxicated - Radio Edit",NULL
"Martin Solveig","Intoxicated",NULL
"Martin Solveig","Hello (feat. Dragonette)",NULL
"Martin Solveig","All Day And Night","278080902"
"Martin Solveig","Places","205899187"
"Marvin Gaye","Ain't No Mountain High Enough","931115362"
"Marvin Gaye","Sexual Healing","319143311"
"Marvin Gaye","I Heard It Through The Grapevine","299483954"
"Marvin Gaye","Let's Get It On","248473631"
"Marvin Gaye","What's Going On","227444299"
"Mary J. Blige","Family Affair","319662226"
"Mary J. Blige","Be Without You - Kendu Mix","162374584"
"Mary J. Blige","Real Love","77038414"
"Mary J. Blige","One","72692874"
"Mary J. Blige","As","61676939"
"Mase","Feel so Good","120443180"
"Mase","What You Want (feat. Total)","85458315"
"Mase","All I Ever Wanted","34207902"
"Mase","Welcome Back","23548197"
"Mase","What You Want (feat. Total)","13099909"
"Masego","Tadow","347955195"
"Masego","Mystery Lady","141369736"
"Masego","Navajo","129227975"
"Masego","Queen Tings","45013826"
"Masego","Good & Plenty - Remix","31339272"
"Massive Attack","Teardrop","223895918"
"Massive Attack","Unfinished Sympathy - 2012 Mix/Master","98673433"
"Massive Attack","Paradise Circus","90940818"
"Massive Attack","Angel","82021602"
"Massive Attack","Protection","38205484"
"Matchbox Twenty","Push","231073299"
"Matchbox Twenty","3AM","219798163"
"Matchbox Twenty","Unwell - 2007 Remaster","133565537"
"Matchbox Twenty","How Far We've Come","105116670"
"Matchbox Twenty","If You're Gone","98332841"
"Matheus & Kauan","Vou Ter Que Superar - Ao Vivo","181316586"
"Matheus & Kauan","Quarta Cadeira - Ao Vivo","174400674"
"Matheus & Kauan","Gatilho - Ao Vivo","125151982"
"Matheus & Kauan","Expectativa x Realidade","124947463"
"Matheus & Kauan","Vagabundo","119230444"
"Matheus Fernandes","Baby Me Atende","231966821"
"Matheus Fernandes","Balanço da Rede","170060001"
"Matheus Fernandes","Coração Cachorro","152534771"
"Matheus Fernandes","Nem Vá","42528638"
"Matheus Fernandes","Emocionada Errada","9499375"
"Matisse","Como Lo Hice Yo","189464651"
"Matisse","Eres Tú","142889230"
"Matisse","Primer Avión","111010532"
"Matisse","Imposible Amor","95376313"
"Matisse","Más Que Amigos","88715290"
"Matuê","Kenny G","169997779"
"Matuê","Quer Voar","168118296"
"Matuê","Vampiro","144527407"
"Matuê","Máquina do Tempo","120762482"
"Matuê","777-666","119007150"
"Mau y Ricky","Desconocidos","665804353"
"Mau y Ricky","Ya No Tiene Novio","381899373"
"Mau y Ricky","La Boca","290151116"
"Mau y Ricky","La Boca - Remix","217045259"
"Mau y Ricky","Mi Mala (feat. Becky G, Leslie Grace & Lali) - Remix","153123315"
"MAX","Lights Down Low","328822602"
"MAX","Love Me Less (feat. Quinn XCII)","234392362"
"MAX","Blueberry Eyes (feat. SUGA of BTS)","212852163"
"MAX","Butterflies","132744592"
"MAX","Savage (feat. Flux Pavilion & MAX)","122204461"
"Max Richter","Vladimir's Blues","87092622"
"Max Richter","The Departure","86888037"
"Max Richter","On the Nature of Daylight","83581291"
"Max Richter","Spring 1 - 2012","80889340"
"Max Richter","A Catalogue of Afternoons","74484448"
"Mayday","後來的我們","57281281"
"Mayday","突然好想你","51125906"
"Mayday","我不願讓你一個人","25509092"
"Mayday","你不是真正的快樂","18725222"
"Mayday","因為你 所以我","13678592"
"Mazzy Star","Fade Into You","296526760"
"Mazzy Star","Look On Down From The Bridge","44631687"
"Mazzy Star","Into Dust","43130438"
"Mazzy Star","Halah","24915324"
"Mazzy Star","Blue Light","18060236"
"MC Cabelinho","Poesia Acústica #6: Era uma Vez","211303593"
"MC Cabelinho","X1","83628629"
"MC Cabelinho","Poesia Acústica 13","71682526"
"MC Cabelinho","ESSÊNCIA DE CRIA","63526652"
"MC Cabelinho","NÉ SEGREDO","39795452"
"Mc Davi","Bipolar","161525774"
"Mc Davi","Set dos Casados","108964722"
"Mc Davi","EU VOU COM CARINHO ELA QUER COM FORÇA","97771627"
"Mc Davi","Me Negaram Amor","82048733"
"Mc Davi","Pra Inveja É Tchau","78009036"
"Mc Don Juan","A Pagodeira - Ao Vivo",NULL
"Mc Don Juan","Liberdade (Quando o Grave Bate Forte)","145768648"
"Mc Don Juan","Set dos Casados","109094189"
"Mc Don Juan","EU VOU COM CARINHO ELA QUER COM FORÇA","97771627"
"Mc Don Juan","Áudio Que Te Entrega - Faixa Bônus","79593994"
"MC Hariel","Maçã Verde","134232380"
"MC Hariel","Set dos Casados","108964722"
"MC Hariel","Poesia Acústica #7: Céu Azul","108390130"
"MC Hariel","O Fim é Triste (feat. DJ BOY)","42190854"
"MC Hariel","SET MK 2","31420448"
"Mc IG","Giro dos Artistas","42935789"
"Mc IG","SET MK 2","31481162"
"Mc IG","Tchau Obrigado","30263858"
"Mc IG","Let's Go 2 (feat. MC Hariel, Mc Kadu, MC Marks, Mc Don Juan, Mc Luki & MC PH)","18792286"
"Mc IG","OQIGAP?","17311797"
"Mc Kevin","Set dos Casados","108964722"
"Mc Kevin","Doutora 3","81825937"
"Mc Kevin","Cavalo de Tróia","74128757"
"Mc Kevin","Giro dos Artistas","42898608"
"Mc Kevin","Set do DJ Pedro 2.0","25444787"
"Mc Lipi","Homenagem aos Relíquias (feat. Menor MC, MC Vinny, MC Julio D.E R., MC Leozinho ZS, Makalo)","52803216"
"Mc Lipi","Quebradas","31545318"
"Mc Lipi","Set Wesley Alemão","28976830"
"Mc Lipi","Bem Melhor","26350888"
"Mc Lipi","Um Brinde pra Nós","26221054"
"Mc Paiva ZS","Casei Com a Putaria","146265753"
"Mc Paiva ZS","Bagulho Louco","72853866"
"Mc Paiva ZS","Doce Veneno","30852270"
"Mc Paiva ZS","Set Wesley Alemão","29118193"
"Mc Paiva ZS","Nois É os Cara","15540142"
"Mc Poze do Rodo","Me Sinto Abençoado","96865899"
"Mc Poze do Rodo","Poesia Acústica 11: Nada Mudou","96301697"
"Mc Poze do Rodo","Eu Fiz o Jogo Virar","88477931"
"Mc Poze do Rodo","ESSÊNCIA DE CRIA","63394639"
"Mc Poze do Rodo","Metflix","41026710"
"MC Ryan SP","Casei Com a Putaria","145718097"
"MC Ryan SP","Set dos Casados","108964722"
"MC Ryan SP","Felina","91541406"
"MC Ryan SP","Tubarão Te Amo","87618678"
"MC Ryan SP","Sereia","59940037"
"Meat Loaf","I'd Do Anything For Love (But I Won't Do That) - Single Edit","168134833"
"Meat Loaf","Paradise By the Dashboard Light","142884122"
"Meat Loaf","Bat Out of Hell","77552106"
"Meat Loaf","Two Out of Three Ain't Bad","64413552"
"Meat Loaf","You Took The Words Right Out of My Mouth (Hot Summer Night)","46414630"
"Mecano","Me cuesta tanto olvidarte","156712396"
"Mecano","Cruz de navajas","122655229"
"Mecano","Hijo de la luna","100576640"
"Mecano","La Fuerza del Destino","76326054"
"Mecano","Maquillaje","53154409"
"MEDUZA","Piece Of Your Heart","874231065"
"MEDUZA","Lose Control","804323416"
"MEDUZA","Paradise (feat. Dermot Kennedy)","601107554"
"MEDUZA","Piece Of Your Heart - Alok Remix","282163847"
"MEDUZA","Bad Memories (feat. Elley Duhé & FAST BOY)","149174546"
"Meek Mill","Going Bad (feat. Drake)","989177367"
"Meek Mill","R.I.C.O. (feat. Drake)","331688486"
"Meek Mill","All Eyes on You (feat. Chris Brown & Nicki Minaj)","322694397"
"Meek Mill","Dreams and Nightmares","280539757"
"Meek Mill","That's My N**** (with Meek Mill, YG & Snoop Dogg)","248359900"
"Meet Bros.","Ik Mulaqaat","46207624"
"Meet Bros.","Dil Galti Kar Baitha Hai","39808296"
"Meet Bros.","Main Tera Boyfriend (From ""Raabta"")","35194032"
"Meet Bros.","Girl I Need You (From ""Baaghi"")","30343872"
"Meet Bros.","Kinna Sona (From ""Marjaavaan"")","27189476"
"Megadeth","Symphony Of Destruction","232533442"
"Megadeth","Holy Wars...The Punishment Due - Remastered 2004","112037367"
"Megadeth","A Tout Le Monde - Remastered 2004","86950060"
"Megadeth","Tornado Of Souls - Remastered 2004","86241417"
"Megadeth","Hangar 18 - Remastered","64258934"
"Megan Thee Stallion","WAP (feat. Megan Thee Stallion)","1139623127"
"Megan Thee Stallion","Beautiful Mistakes (feat. Megan Thee Stallion)","562537258"
"Megan Thee Stallion","Savage","385594221"
"Megan Thee Stallion","Body","276552095"
"Megan Thee Stallion","Thot Shit","252117867"
"Meghan Trainor","Like I'm Gonna Lose You (feat. John Legend)","894761886"
"Meghan Trainor","All About That Bass","702906978"
"Meghan Trainor","NO","451229648"
"Meghan Trainor","Dear Future Husband","433250229"
"Meghan Trainor","Me Too","393812979"
"Melanie Martinez","Play Date","659956591"
"Melanie Martinez","Pity Party","326459393"
"Melanie Martinez","Pacify Her","320991075"
"Melanie Martinez","Dollhouse","320837368"
"Melanie Martinez","Soap","277233740"
"Melendi","Destino o casualidad","231278248"
"Melendi","Tu jardín con enanitos","166304618"
"Melendi","Déjala Que Baile (with Alejandro Sanz & Arkano)","110919244"
"Melendi","La promesa","103041022"
"Melendi","Caminando por la vida","83959975"
"Men At Work","Down Under","597510470"
"Men At Work","Who Can It Be Now?","214168241"
"Men At Work","Overkill","65611091"
"Men At Work","It's A Mistake","31664188"
"Men At Work","Be Good Johnny","12305120"
"Men I Trust","Show Me How","213353871"
"Men I Trust","Lauren","47428000"
"Men I Trust","Numb","46508509"
"Men I Trust","Seven","31896154"
"Men I Trust","Sugar","18441230"
"Meryl Streep","Mamma Mia - From 'Mamma Mia!' Original Motion Picture Soundtrack","128036576"
"Meryl Streep","Slipping Through My Fingers - From 'Mamma Mia!' Original Motion Picture Soundtrack","114498898"
"Meryl Streep","Dancing Queen - From 'Mamma Mia!' Original Motion Picture Soundtrack","112734514"
"Meryl Streep","Our Last Summer - From 'Mamma Mia!' Original Motion Picture Soundtrack","111895680"
"Meryl Streep","Money, Money, Money - From 'Mamma Mia!' Original Motion Picture Soundtrack","73969584"
"Metallica","For Whom The Bell Tolls (Remastered)",NULL
"Metallica","Enter Sandman (Remastered)",NULL
"Metallica","The Unforgiven (Remastered)",NULL
"Metallica","One (Remastered)",NULL
"Metallica","Nothing Else Matters (Remastered)",NULL
"Method Man","Da Rockwilder","145045678"
"Method Man","I'll Be There For You/You're All I Need To Get By - Puff Daddy Mix","67169283"
"Method Man","Bring The Pain","61594948"
"Method Man","Part II","45426822"
"Method Man","The What","45081499"
"Metro Boomin","Ric Flair Drip (with Metro Boomin)","1131962910"
"Metro Boomin","Space Cadet (feat. Gunna)","645300314"
"Metro Boomin","Runnin","347344603"
"Metro Boomin","Creepin' (with The Weeknd & 21 Savage)","279832635"
"Metro Boomin","Glock In My Lap","182739405"
"MF DOOM","Rapp Snitch Knishes feat. Mr. Fantastik","144822002"
"MF DOOM","Doomsday","129176400"
"MF DOOM","All Caps","92371658"
"MF DOOM","One Beer","71827455"
"MF DOOM","Rhymes Like Dimes","67864490"
"MGMT","Kids","637110207"
"MGMT","Electric Feel","580038239"
"MGMT","Little Dark Age","433515389"
"MGMT","Time to Pretend","309097337"
"MGMT","When You Die","115180668"
"Mi Banda El Mexicano","Ramito De Violetas","224183340"
"Mi Banda El Mexicano","Feliz Feliz","92848591"
"Mi Banda El Mexicano","No Bailes De Caballito","46934794"
"Mi Banda El Mexicano","Mambo Lupita","35324323"
"Mi Banda El Mexicano","Ayúdame","32377405"
"Michael Bolton","How Am I Supposed to Live Without You","188138505"
"Michael Bolton","When a Man Loves a Woman","169001987"
"Michael Bolton","Said I Loved You...But I Lied","69659320"
"Michael Bolton","To Love Somebody","44964661"
"Michael Bolton","Go the Distance","39951724"
"Michael Bublé","It's Beginning to Look a Lot like Christmas","804313933"
"Michael Bublé","Holly Jolly Christmas","474743070"
"Michael Bublé","Feeling Good","356178499"
"Michael Bublé","Home","282927803"
"Michael Bublé","Haven't Met You Yet","281761935"
"Michael Giacchino","Married Life","85873194"
"Michael Giacchino","Le Festin","82920788"
"Michael Giacchino","Stuff We Did","39228616"
"Michael Giacchino","Bundle of Joy","26647068"
"Michael Giacchino","Mission: Impossible Theme","25985235"
"Michael Jackson","Billie Jean","1302677366"
"Michael Jackson","Beat It","826832314"
"Michael Jackson","Smooth Criminal - 2012 Remaster","526030670"
"Michael Jackson","Don't Stop 'Til You Get Enough","389644450"
"Michael Jackson","The Way You Make Me Feel - 2012 Remaster","349629692"
"Miel San Marcos","No Hay Lugar Más Alto (En Vivo) [feat. Christine D'clario]","71151053"
"Miel San Marcos","Increíble (En Vivo)","33478863"
"Miel San Marcos","El Señor Es Mi Rey (feat. Tony Perez)","23388518"
"Miel San Marcos","Bienvenido Espíritu Santo (En Vivo)","17809863"
"Miel San Marcos","Los Muros Caerán","17640502"
"Miggy Dela Rosa","Ferrari",NULL
"Miggy Dela Rosa","Ferrari - Remix",NULL
"Miggy Dela Rosa","Ferrari - Oliver Heldens Remix",NULL
"Miggy Dela Rosa","Ferrari - D1MA Remix",NULL
"Miggy Dela Rosa","Ferrari - Acoustic",NULL
"Migos","Slide (feat. Frank Ocean & Migos)","884122006"
"Migos","Bad and Boujee (feat. Lil Uzi Vert)","847911334"
"Migos","Walk It Talk It","675438899"
"Migos","Pure Water (with Migos)","624724646"
"Migos","Stir Fry","560051523"
"Miguel","Don't Forget My Love",NULL
"Miguel","Sure Thing","645565304"
"Miguel","Remind Me to Forget","547942805"
"Miguel","Sky Walker (feat. Travis Scott)","503421240"
"Miguel","Adorn","309279551"
"Miguel Bosé","El Ultimo Adiós - Varios Artistas Version","169769959"
"Miguel Bosé","Morena mía","140503008"
"Miguel Bosé","Si tú no vuelves","117940120"
"Miguel Bosé","Amante Bandido","98540015"
"Miguel Bosé","Aire soy (feat. Ximena Sariñana)","65367095"
"Mijares","Para Amarnos Más","138711251"
"Mijares","Si Me Tenías","71931281"
"Mijares","Soldado Del Amor","53019901"
"Mijares","Resistiré","48533462"
"Mijares","Bella","43857116"
"MIKA","Grace Kelly","319285589"
"MIKA","Relax, Take It Easy","125636999"
"MIKA","Popular Song","106312132"
"MIKA","Happy Ending","103733376"
"MIKA","Lollipop","85719399"
"Mika Singh","Aankh Marey (From ""Simmba"")","46628697"
"Mika Singh","Subha Hone Na De","39942425"
"Mika Singh","Sawan Mein Lag Gayi Aag","38731862"
"Mika Singh","Ishqam","25044115"
"Mika Singh","52 Non Stop Dilbar Dilbar Remix(Remix By Kedrock,Sd Style)","23128326"
"Mike Perry","The Ocean (feat. Shy Martin)","750165808"
"Mike Perry","Dive","100976415"
"Mike Perry","Stay Young","74051707"
"Mike Perry","Changes","37004182"
"Mike Perry","By Your Side","30112676"
"Mike Posner","I Took A Pill In Ibiza - Seeb Remix","1649785651"
"Mike Posner","Cooler Than Me - Single Mix","466958525"
"Mike Posner","Please Don't Go","173486809"
"Mike Posner","Cooler Than Me (feat. Big Sean)","132799753"
"Mike Posner","I Took A Pill In Ibiza","73572018"
"Mikky Ekko","Smile","34003108"
"Mikky Ekko","Who Are You, Really?","20670379"
"Mikky Ekko","Time","15431838"
"Mikky Ekko","Pull Me Down","14377864"
"Mikky Ekko","We Must Be Killers","6431025"
"Miky Woodz","Suave (Remix)","115254035"
"Miky Woodz","Si Te Veo","114516418"
"Miky Woodz","Ganas Sobran","91906468"
"Miky Woodz","Na' Personal","75949774"
"Miky Woodz","No Ando Solo","47622340"
"Miley Cyrus","Party In The U.S.A.","1106518603"
"Miley Cyrus","We Can't Stop","780532094"
"Miley Cyrus","Nothing Breaks Like a Heart (feat. Miley Cyrus)","713211866"
"Miley Cyrus","Malibu","698790385"
"Miley Cyrus","Wrecking Ball","691252064"
"Milionário & José Rico","Vá ppo inferno com seu amor",NULL
"Milionário & José Rico","Sonhei com você",NULL
"Milionário & José Rico","Estrada da vida","41086372"
"Milionário & José Rico","Vontade Dividida - Ao Vivo","40269536"
"Milionário & José Rico","Decida - Ao Vivo","28387751"
"Milky Chance","Stolen Dance","1114351329"
"Milky Chance","Cocoon","214623605"
"Milky Chance","Flashed Junk Mind","200026095"
"Milky Chance","Down By The River","161082531"
"Milky Chance","Colorado","84362382"
"Millonario","Burbujas de Cristal","138948009"
"Millonario","Tío Rico","58670463"
"Millonario","Chingo de Cheve","47120731"
"Millonario","Manejando Bien Rápido","35647129"
"Millonario","Casco Maizi","29104393"
"Mindless Self Indulgence","Molly","74481354"
"Mindless Self Indulgence","Shut Me Up","61858263"
"Mindless Self Indulgence","What Do They Know?","44099309"
"Mindless Self Indulgence","Faggot","40322970"
"Mindless Self Indulgence","Never Wanted To Dance","38256845"
"Miracle Tones","528 Hz Anxiety Relief","59660839"
"Miracle Tones","528 Hz Love Frequency","56939333"
"Miracle Tones","528 Hz Release Inner Conflict & Struggle","50378461"
"Miracle Tones","432 Hz Miracle Sleep Tone","50123043"
"Miracle Tones","528 Hz DNA Repair","48457394"
"Miranda Lambert","Mama's Broken Heart","142662562"
"Miranda Lambert","Bluebird","136497255"
"Miranda Lambert","Drunk (And I Don't Wanna Go Home)","134743276"
"Miranda Lambert","The House That Built Me","119907941"
"Miranda Lambert","Somethin' Bad (with Carrie Underwood) - Duet with Carrie Underwood [Album]","118648161"
"Miranda!","Perfecta","157901032"
"Miranda!","Don","150227347"
"Miranda!","Perfecta - Versión con Julieta Venegas","58563514"
